# Time-averaged data for fix OUT2
# TimeStep v_vT v_rho v_ent
939000 1779.05 6.82974 -4.47157
940000 1772.59 6.82194 -4.48101
941000 1777.98 6.83027 -4.47219
942000 1774.41 6.82991 -4.47639
943000 1784.34 6.8249 -4.47516
944000 1786.29 6.82415 -4.47601
945000 1782.36 6.82527 -4.48036
946000 1766.8 6.83616 -4.47444
947000 1778.64 6.82834 -4.48165
948000 1774.56 6.83802 -4.46982
949000 1773.75 6.82521 -4.48797
950000 1765.74 6.83291 -4.47859
951000 1768.47 6.82876 -4.48018
952000 1767.33 6.8406 -4.47407
953000 1764.83 6.8374 -4.48013
954000 1764.56 6.83322 -4.48059
955000 1765.58 6.83276 -4.48736
956000 1759.18 6.82843 -4.48515
957000 1769.53 6.84487 -4.46727
958000 1760.32 6.83417 -4.48319
959000 1761.08 6.83782 -4.4821
960000 1762.49 6.83878 -4.48056
961000 1758.98 6.83214 -4.48962
962000 1759.94 6.8405 -4.47649
963000 1758.71 6.84206 -4.481
964000 1761.05 6.83301 -4.49209
965000 1757.45 6.84598 -4.47089
966000 1736.9 6.83753 -4.49391
967000 1740.97 6.84411 -4.48234
968000 1749.03 6.84331 -4.48735
969000 1751.69 6.83457 -4.49315
970000 1746.84 6.84268 -4.48878
971000 1755.45 6.83598 -4.49435
972000 1747.12 6.84586 -4.48242
973000 1752.98 6.84502 -4.48303
974000 1735.82 6.84105 -4.49401
975000 1748.39 6.84252 -4.48874
976000 1748.21 6.84056 -4.49509
977000 1753.7 6.84919 -4.47945
978000 1745.13 6.84222 -4.49312
979000 1742.35 6.8463 -4.48142
980000 1738.72 6.84582 -4.48839
981000 1740 6.84454 -4.49492
982000 1737.71 6.8475 -4.4884
983000 1727.72 6.84996 -4.48656
984000 1741.4 6.84431 -4.49272
985000 1732.41 6.8505 -4.49297
986000 1732.58 6.84163 -4.49472
987000 1742.94 6.85159 -4.48604
988000 1725.25 6.84511 -4.50353
989000 1732.08 6.84874 -4.49643
990000 1728.76 6.85021 -4.4907
991000 1722 6.85097 -4.49271
992000 1723.67 6.84975 -4.49233
993000 1732.88 6.84362 -4.50289
994000 1728.16 6.85491 -4.49116
995000 1726.44 6.85061 -4.49645
996000 1718.37 6.85345 -4.49812
997000 1722.22 6.85108 -4.50284
998000 1720.8 6.85269 -4.49689
999000 1717.38 6.84857 -4.50501
1000000 1726.63 6.85274 -4.49931
1001000 1717.61 6.8542 -4.50316
1002000 1725.76 6.85034 -4.50121
1003000 1722.38 6.86024 -4.49209
1004000 1708.29 6.85667 -4.50422
1005000 1710.02 6.85313 -4.50115
1006000 1715.06 6.85154 -4.50496
1007000 1721.02 6.86388 -4.49142
1008000 1721.38 6.85498 -4.51222
1009000 1720.71 6.86107 -4.49685
1010000 1701.15 6.85858 -4.50457
1011000 1708.24 6.85656 -4.49897
1012000 1713.08 6.85331 -4.50994
1013000 1712.2 6.85884 -4.49856
1014000 1699.83 6.85824 -4.50061
1015000 1710.95 6.86021 -4.49687
1016000 1694.44 6.85468 -4.51155
1017000 1717.07 6.85962 -4.49458
1018000 1699.51 6.86203 -4.50615
1019000 1710.87 6.85485 -4.50785
1020000 1699.83 6.86393 -4.50174
1021000 1697.23 6.85899 -4.50594
1022000 1691.69 6.86496 -4.50612
1023000 1698.84 6.86832 -4.49574
1024000 1693.5 6.85747 -4.51256
1025000 1689.78 6.86534 -4.51033
1026000 1707.82 6.86629 -4.50113
1027000 1685.36 6.86243 -4.51388
1028000 1694.19 6.87014 -4.49786
1029000 1690.77 6.86542 -4.51345
1030000 1676.27 6.86618 -4.51161
1031000 1684.09 6.86486 -4.51135
1032000 1689.88 6.8715 -4.50169
1033000 1684.97 6.867 -4.50863
1034000 1684.89 6.86881 -4.5115
1035000 1681.35 6.87255 -4.50594
1036000 1673.93 6.8678 -4.51419
1037000 1680.78 6.86962 -4.5179
1038000 1683.05 6.87322 -4.50419
1039000 1674.68 6.86404 -4.51505
1040000 1676.34 6.87209 -4.5111
1041000 1680.14 6.86961 -4.51354
1042000 1691.62 6.87691 -4.50398
1043000 1668.16 6.8644 -4.52565
1044000 1676.81 6.86969 -4.5121
1045000 1675.85 6.86689 -4.51149
1046000 1673.5 6.87343 -4.51509
1047000 1676.17 6.8799 -4.51138
1048000 1666.57 6.87112 -4.52077
1049000 1670.91 6.87504 -4.51174
1050000 1674.71 6.87536 -4.5187
1051000 1685.05 6.88137 -4.51229
1052000 1668.02 6.86808 -4.5303
1053000 1655.91 6.87818 -4.51809
1054000 1666.65 6.87501 -4.51684
1055000 1660.55 6.87692 -4.51805
1056000 1666.63 6.87699 -4.51616
1057000 1654.57 6.87899 -4.52062
1058000 1663.81 6.87235 -4.52575
1059000 1658.7 6.87806 -4.52145
1060000 1669.07 6.87727 -4.51981
1061000 1663.57 6.87887 -4.52313
1062000 1655.94 6.87723 -4.52329
1063000 1657.17 6.87855 -4.52842
1064000 1655.23 6.87887 -4.52204
1065000 1657.5 6.87881 -4.52538
1066000 1645.81 6.8811 -4.52827
1067000 1659.62 6.88321 -4.51991
1068000 1656.82 6.87959 -4.52968
1069000 1656.64 6.88324 -4.52457
1070000 1655.12 6.88643 -4.51917
1071000 1647.71 6.88448 -4.52778
1072000 1651.16 6.87871 -4.52944
1073000 1644.91 6.89089 -4.51976
1074000 1651.23 6.87852 -4.53163
1075000 1646.61 6.88634 -4.52423
1076000 1637.75 6.88559 -4.52836
1077000 1642.7 6.88998 -4.51873
1078000 1628.33 6.88544 -4.53377
1079000 1638.13 6.8866 -4.52436
1080000 1643.4 6.88987 -4.53093
1081000 1640.45 6.88582 -4.53346
1082000 1635.76 6.89322 -4.52401
1083000 1634.24 6.88948 -4.52917
1084000 1646.48 6.88492 -4.52904
1085000 1629.08 6.88738 -4.52899
1086000 1638.38 6.88845 -4.52956
1087000 1624.64 6.8942 -4.5286
1088000 1632.31 6.89166 -4.53149
1089000 1631.57 6.89372 -4.52982
1090000 1631.52 6.89152 -4.53042
1091000 1618.8 6.88885 -4.53861
1092000 1630.05 6.89138 -4.533
1093000 1626.33 6.89484 -4.5341
1094000 1617.66 6.89084 -4.53265
1095000 1624.89 6.89 -4.53912
1096000 1624.03 6.89505 -4.52887
1097000 1630.14 6.89458 -4.53546
1098000 1611.99 6.89371 -4.53652
1099000 1614.21 6.89403 -4.53393
1100000 1620.21 6.89779 -4.52998
1101000 1621.5 6.89384 -4.54142
1102000 1623.52 6.89264 -4.54197
1103000 1620.9 6.89871 -4.53079
1104000 1615.08 6.8944 -4.543
1105000 1619.52 6.89719 -4.53348
1106000 1607.03 6.89645 -4.54514
1107000 1621.64 6.89688 -4.54241
1108000 1614.95 6.89992 -4.53425
1109000 1601.84 6.90147 -4.53559
1110000 1615.41 6.89954 -4.53442
1111000 1601.41 6.89672 -4.54218
1112000 1591.03 6.89934 -4.54287
1113000 1603.92 6.90208 -4.53785
1114000 1606.55 6.89774 -4.5403
1115000 1606.09 6.90197 -4.54248
1116000 1602.51 6.90572 -4.54069
1117000 1600.78 6.89827 -4.54946
1118000 1601.94 6.90452 -4.54015
1119000 1600.27 6.90118 -4.54959
1120000 1604.38 6.90667 -4.53691
1121000 1596.44 6.89847 -4.54904
1122000 1605.93 6.90683 -4.53898
1123000 1602.5 6.90277 -4.54508
1124000 1595.55 6.90671 -4.54463
1125000 1594.99 6.90377 -4.54292
1126000 1598.49 6.90554 -4.54574
1127000 1596.16 6.90669 -4.53963
1128000 1599.97 6.9043 -4.54267
1129000 1587.1 6.90102 -4.55339
1130000 1592.65 6.90778 -4.54419
1131000 1584.25 6.9089 -4.54605
1132000 1589.02 6.909 -4.54497
1133000 1581.25 6.90332 -4.56007
1134000 1582.44 6.91779 -4.54011
1135000 1588.61 6.90275 -4.55529
1136000 1581.79 6.91224 -4.54722
1137000 1577.89 6.91055 -4.5476
1138000 1576.77 6.90872 -4.55184
1139000 1591.57 6.91224 -4.54693
1140000 1580.07 6.91236 -4.54885
1141000 1571.06 6.90859 -4.5524
1142000 1583.08 6.91682 -4.5394
1143000 1572.1 6.90676 -4.56222
1144000 1587.76 6.91287 -4.54755
1145000 1582.79 6.91482 -4.55331
1146000 1572.11 6.91519 -4.55358
1147000 1579.18 6.91007 -4.55492
1148000 1568.49 6.9139 -4.55585
1149000 1567 6.91932 -4.55103
1150000 1567.43 6.90876 -4.56678
1151000 1568.53 6.9258 -4.54648
1152000 1562.3 6.91195 -4.56368
1153000 1577.13 6.9184 -4.55548
1154000 1565.85 6.91675 -4.56062
1155000 1567.53 6.9196 -4.55487
1156000 1559.19 6.9162 -4.56032
1157000 1567.4 6.91776 -4.56128
1158000 1556.92 6.91996 -4.55435
1159000 1569.84 6.91919 -4.55927
1160000 1562.51 6.91491 -4.57085
1161000 1562.84 6.9251 -4.55773
1162000 1565.21 6.92286 -4.55517
1163000 1556.87 6.91689 -4.57078
1164000 1566.6 6.92664 -4.55485
1165000 1548.04 6.92037 -4.5708
1166000 1549.46 6.92663 -4.55858
1167000 1554.99 6.92458 -4.55881
1168000 1543.52 6.92411 -4.56352
1169000 1552.4 6.92909 -4.55844
1170000 1543.53 6.92375 -4.56681
1171000 1547.51 6.92735 -4.56214
1172000 1547.94 6.92547 -4.56274
1173000 1547.43 6.92834 -4.56775
1174000 1549.66 6.92829 -4.56463
1175000 1542.14 6.92445 -4.57197
1176000 1552.96 6.9297 -4.56038
1177000 1541.02 6.92418 -4.57311
1178000 1549.1 6.9252 -4.5688
1179000 1541.15 6.92605 -4.57237
1180000 1542.59 6.92867 -4.56663
1181000 1548.43 6.92564 -4.57045
1182000 1535.37 6.92861 -4.56969
1183000 1540.97 6.93213 -4.56681
1184000 1531.21 6.93045 -4.57457
1185000 1532.92 6.93482 -4.56803
1186000 1535.55 6.93223 -4.56689
1187000 1536.44 6.9315 -4.57378
1188000 1530.32 6.93381 -4.56627
1189000 1528.5 6.93195 -4.57466
1190000 1525.76 6.93821 -4.56607
1191000 1528.83 6.92959 -4.57564
1192000 1524.35 6.9362 -4.57179
1193000 1533 6.93794 -4.56823
1194000 1530.12 6.93397 -4.57605
1195000 1529.21 6.93617 -4.57645
1196000 1528.83 6.94279 -4.56506
1197000 1523.45 6.92967 -4.58283
1198000 1513.41 6.94232 -4.57056
1199000 1535.13 6.93066 -4.58004
1200000 1526.12 6.94482 -4.56435
1201000 1526.24 6.93285 -4.58403
1202000 1517.67 6.94273 -4.56968
1203000 1522.21 6.93494 -4.58119
1204000 1512.43 6.94314 -4.57014
1205000 1522.29 6.93859 -4.57553
1206000 1514.92 6.93407 -4.58565
1207000 1515.35 6.94313 -4.57303
1208000 1512.49 6.93816 -4.58258
1209000 1522.76 6.9428 -4.57085
1210000 1503.55 6.93801 -4.58228
1211000 1518.26 6.94133 -4.57058
1212000 1507.38 6.93966 -4.58644
1213000 1506.51 6.94539 -4.57538
1214000 1509.56 6.94352 -4.57747
1215000 1507.46 6.94018 -4.59036
1216000 1501.1 6.94405 -4.57842
1217000 1507.97 6.9468 -4.57808
1218000 1501.25 6.94457 -4.5873
1219000 1499.25 6.9473 -4.58441
1220000 1504.23 6.94672 -4.57445
1221000 1493.16 6.94949 -4.57837
1222000 1493.23 6.94578 -4.58829
1223000 1494.74 6.94728 -4.58553
1224000 1496.58 6.94841 -4.58586
1225000 1490.22 6.95019 -4.58587
1226000 1497.17 6.95302 -4.57997
1227000 1489.4 6.9458 -4.59616
1228000 1496.69 6.95504 -4.58162
1229000 1486.64 6.94635 -4.58999
1230000 1487.33 6.95301 -4.58602
1231000 1489.65 6.94333 -4.59366
1232000 1488.35 6.94764 -4.59035
1233000 1491.72 6.95012 -4.58413
1234000 1482.45 6.94734 -4.59187
1235000 1477.18 6.95222 -4.59144
1236000 1487.49 6.94761 -4.59698
1237000 1490.58 6.95203 -4.58876
1238000 1489.39 6.95237 -4.58848
1239000 1474.57 6.96268 -4.57475
1240000 1483.38 6.95146 -4.59854
1241000 1498.69 6.95625 -4.58996
1242000 1475.96 6.95537 -4.59518
1243000 1473.91 6.95389 -4.59683
1244000 1471.36 6.96095 -4.58579
1245000 1473.53 6.95412 -4.59656
1246000 1467.49 6.95504 -4.59381
1247000 1464.74 6.95669 -4.59447
1248000 1471.89 6.95919 -4.58895
1249000 1472.45 6.9529 -4.60107
1250000 1467.3 6.96285 -4.59389
1251000 1472.54 6.95747 -4.59472
1252000 1462.46 6.96017 -4.59457
1253000 1462.38 6.96114 -4.59309
1254000 1478.33 6.95661 -4.59482
1255000 1462.85 6.96097 -4.59614
1256000 1464.3 6.96332 -4.5952
1257000 1464.12 6.95544 -4.60473
1258000 1466.1 6.96824 -4.58319
1259000 1449.96 6.96083 -4.59912
1260000 1460.53 6.95867 -4.60222
1261000 1454.12 6.96372 -4.59843
1262000 1456.76 6.95756 -4.6085
1263000 1466.13 6.96733 -4.59147
1264000 1458.06 6.96127 -4.60351
1265000 1464.92 6.95934 -4.59851
1266000 1450.57 6.96943 -4.59468
1267000 1450.86 6.96302 -4.60202
1268000 1447.52 6.96608 -4.60322
1269000 1444.42 6.96745 -4.59559
1270000 1448.73 6.95857 -4.61036
1271000 1449.48 6.96902 -4.60231
1272000 1450.04 6.96926 -4.60209
1273000 1451.43 6.96711 -4.60328
1274000 1445.58 6.96904 -4.60471
1275000 1451.25 6.96896 -4.60385
1276000 1449.01 6.96688 -4.60468
1277000 1440.07 6.96744 -4.60877
1278000 1438.13 6.97105 -4.60825
1279000 1441.82 6.96884 -4.60988
1280000 1441.95 6.97152 -4.60212
1281000 1435.41 6.96709 -4.61483
1282000 1439.53 6.96818 -4.60823
1283000 1435.9 6.97241 -4.61009
1284000 1437.46 6.97677 -4.60281
1285000 1441.91 6.97073 -4.61139
1286000 1425.24 6.97651 -4.61039
1287000 1433.56 6.97128 -4.60997
1288000 1428.96 6.97117 -4.61366
1289000 1425.45 6.97546 -4.61161
1290000 1428.72 6.97857 -4.60579
1291000 1436.13 6.9746 -4.6097
1292000 1432.3 6.97221 -4.61708
1293000 1426.83 6.98236 -4.60376
1294000 1424.12 6.97456 -4.60964
1295000 1420.44 6.97797 -4.60993
1296000 1431.76 6.97395 -4.61166
1297000 1419.52 6.97003 -4.62428
1298000 1420.93 6.978 -4.60921
1299000 1429.1 6.97539 -4.61421
1300000 1421.64 6.97574 -4.61683
1301000 1425.38 6.97819 -4.6138
1302000 1415.32 6.9717 -4.62666
1303000 1416.7 6.98115 -4.61446
1304000 1414.31 6.97966 -4.61635
1305000 1416.05 6.98386 -4.6098
1306000 1414.23 6.98209 -4.61693
1307000 1415.39 6.97753 -4.62267
1308000 1408.88 6.98696 -4.60666
1309000 1409.93 6.98089 -4.61763
1310000 1414.99 6.97495 -4.62584
1311000 1407.88 6.98563 -4.61289
1312000 1416.55 6.98734 -4.61113
1313000 1406.73 6.97952 -4.6221
1314000 1407.71 6.97734 -4.62758
1315000 1400.52 6.98649 -4.61764
1316000 1407.55 6.98363 -4.62214
1317000 1404.87 6.98776 -4.61721
1318000 1405.16 6.98103 -4.62169
1319000 1401.26 6.98184 -4.62577
1320000 1398.9 6.99068 -4.6179
1321000 1406.86 6.98724 -4.61888
1322000 1404.38 6.98773 -4.62427
1323000 1396.27 6.97928 -4.63522
1324000 1396.32 6.99257 -4.61607
1325000 1395.12 6.98432 -4.62674
1326000 1403.12 6.99018 -4.61498
1327000 1395.03 6.99423 -4.61683
1328000 1392.2 6.99352 -4.61562
1329000 1385.4 6.98589 -4.62993
1330000 1384.82 6.99086 -4.62789
1331000 1396.94 6.99001 -4.62647
1332000 1378.14 6.99305 -4.62607
1333000 1386.92 6.9876 -4.6336
1334000 1385.4 6.99801 -4.62035
1335000 1383.13 6.9916 -4.62751
1336000 1381.91 6.9907 -4.62945
1337000 1383.62 6.99319 -4.62546
1338000 1385.3 6.99295 -4.62838
1339000 1380.57 6.99287 -4.63039
1340000 1376.88 6.9985 -4.62549
1341000 1374.42 6.99614 -4.63099
1342000 1378.54 6.98716 -4.64346
1343000 1373.92 6.99558 -4.63087
1344000 1379.57 6.99925 -4.6224
1345000 1368.44 6.99764 -4.6289
1346000 1373.7 6.99761 -4.63403
1347000 1370.68 6.99482 -4.63856
1348000 1370.95 7.00006 -4.6307
1349000 1365.75 6.99826 -4.63776
1350000 1372.42 6.99561 -4.63826
1351000 1367.77 6.99905 -4.63091
1352000 1366.95 6.99819 -4.63805
1353000 1362.14 6.99368 -4.64612
1354000 1370.17 7.00139 -4.63353
1355000 1368.59 7.00435 -4.62506
1356000 1358.25 7.00018 -4.63652
1357000 1370.37 7.0017 -4.63132
1358000 1357.93 7.00503 -4.63419
1359000 1354.78 6.99888 -4.64492
1360000 1366.18 7.00179 -4.63818
1361000 1359.01 7.00399 -4.6372
1362000 1361.12 7.00093 -4.63646
1363000 1349.77 7.00618 -4.63547
1364000 1353.82 7.00567 -4.6371
1365000 1358.07 7.00916 -4.6292
1366000 1354.58 7.00125 -4.64191
1367000 1356.73 7.00341 -4.64423
1368000 1348.01 7.00565 -4.64134
1369000 1348.93 7.0082 -4.63492
1370000 1358.2 7.0032 -4.64337
1371000 1351.5 7.0042 -4.64472
1372000 1346.97 7.01178 -4.63444
1373000 1340.61 7.00943 -4.63837
1374000 1352.93 7.0074 -4.64072
1375000 1354.08 7.00567 -4.6417
1376000 1344.42 7.01022 -4.64065
1377000 1341.77 7.00723 -4.64855
1378000 1341.45 7.00863 -4.64791
1379000 1339.52 7.00976 -4.64701
1380000 1345.24 7.01146 -4.64339
1381000 1330.94 7.01209 -4.64323
1382000 1333.23 7.01106 -4.64653
1383000 1334.19 7.00736 -4.65366
1384000 1336.08 7.00955 -4.65223
1385000 1339.14 7.0127 -4.64423
1386000 1326.58 7.01663 -4.64393
1387000 1328.85 7.01046 -4.65228
1388000 1321.87 7.01794 -4.6424
1389000 1329.89 7.02013 -4.6389
1390000 1324.78 7.0173 -4.64865
1391000 1328.29 7.01943 -4.64138
1392000 1328.3 7.0154 -4.64713
1393000 1335.98 7.01038 -4.65631
1394000 1321.16 7.01558 -4.65414
1395000 1329.95 7.0145 -4.65115
1396000 1320.64 7.01361 -4.65719
1397000 1318.01 7.01986 -4.64699
1398000 1317.13 7.01986 -4.6538
1399000 1319.66 7.01247 -4.65877
1400000 1315.02 7.01438 -4.6597
1401000 1319.36 7.01984 -4.64929
1402000 1327.78 7.01979 -4.65038
1403000 1317.75 7.01744 -4.65604
1404000 1315.11 7.01638 -4.6555
1405000 1310.2 7.02033 -4.65436
1406000 1313.6 7.02227 -4.65283
1407000 1320.34 7.0237 -4.65254
1408000 1318.88 7.01836 -4.65642
1409000 1318.28 7.01737 -4.65931
1410000 1303.12 7.02015 -4.66402
1411000 1315.61 7.01715 -4.66549
1412000 1304.35 7.02021 -4.6656
1413000 1309.37 7.02751 -4.65116
1414000 1311.68 7.02478 -4.65149
1415000 1312.47 7.02656 -4.6537
1416000 1302.55 7.02405 -4.66013
1417000 1302.3 7.0226 -4.65963
1418000 1300.1 7.02896 -4.65516
1419000 1309.9 7.02302 -4.66112
1420000 1292.7 7.0251 -4.66296
1421000 1301.49 7.02441 -4.66461
1422000 1298.79 7.0315 -4.65598
1423000 1301.35 7.03367 -4.64745
1424000 1293.84 7.02885 -4.66022
1425000 1306.97 7.02422 -4.66314
1426000 1291.53 7.02793 -4.66162
1427000 1288.37 7.02958 -4.66409
1428000 1292.84 7.03321 -4.65567
1429000 1283.84 7.02502 -4.67108
1430000 1291.71 7.02451 -4.67293
1431000 1286.49 7.02814 -4.66892
1432000 1293.58 7.03233 -4.6616
1433000 1285.09 7.02972 -4.66509
1434000 1282.85 7.03139 -4.66459
1435000 1290.8 7.03132 -4.66393
1436000 1288.85 7.03658 -4.65781
1437000 1282.7 7.03724 -4.65943
1438000 1277.85 7.03157 -4.6722
1439000 1283.01 7.03372 -4.66943
1440000 1275.59 7.03398 -4.66638
1441000 1274.89 7.03174 -4.67095
1442000 1276.62 7.03292 -4.67295
1443000 1273.87 7.03655 -4.66573
1444000 1286.46 7.03702 -4.66405
1445000 1274.31 7.03973 -4.66431
1446000 1283.03 7.03828 -4.66665
1447000 1268.69 7.03583 -4.67112
1448000 1273.62 7.03583 -4.67451
1449000 1266.38 7.0387 -4.67287
1450000 1275.36 7.03869 -4.66744
1451000 1261.83 7.04009 -4.66782
1452000 1268.77 7.04797 -4.65958
1453000 1269.44 7.03752 -4.67358
1454000 1266.68 7.03697 -4.67737
1455000 1265 7.04002 -4.67437
1456000 1262.46 7.04015 -4.67448
1457000 1265.52 7.04529 -4.66695
1458000 1260.29 7.04662 -4.66319
1459000 1260.62 7.04421 -4.67297
1460000 1252.31 7.04004 -4.67497
1461000 1264.19 7.03869 -4.67977
1462000 1256.87 7.03488 -4.68632
1463000 1263.63 7.03943 -4.68156
1464000 1257.79 7.04414 -4.67428
1465000 1271.8 7.04618 -4.66939
1466000 1256.4 7.0477 -4.67262
1467000 1239.03 7.04392 -4.68024
1468000 1248.92 7.04113 -4.68244
1469000 1253.73 7.04124 -4.68365
1470000 1245.99 7.04247 -4.68293
1471000 1249.16 7.04666 -4.68014
1472000 1250.48 7.04518 -4.68139
1473000 1244.28 7.0472 -4.68112
1474000 1253.53 7.04565 -4.67998
1475000 1247.61 7.04974 -4.68091
1476000 1243.81 7.04994 -4.67513
1477000 1244.35 7.05213 -4.67516
1478000 1247.84 7.04817 -4.68253
1479000 1243.03 7.04604 -4.68926
1480000 1233.93 7.04861 -4.68555
1481000 1246.12 7.04686 -4.68628
1482000 1236.69 7.0467 -4.69098
1483000 1235.45 7.04884 -4.68707
1484000 1237.59 7.05096 -4.68424
1485000 1241.32 7.05284 -4.68136
1486000 1239.42 7.05113 -4.68083
1487000 1229.94 7.05393 -4.68236
1488000 1237.11 7.05376 -4.68037
1489000 1232.31 7.05411 -4.68377
1490000 1227.78 7.05015 -4.69169
1491000 1219.78 7.05021 -4.69443
1492000 1226.7 7.0486 -4.6953
1493000 1227.51 7.05416 -4.69162
1494000 1223.85 7.05449 -4.68696
1495000 1227.19 7.06113 -4.67791
1496000 1225.93 7.05731 -4.68178
1497000 1230.91 7.057 -4.68596
1498000 1222.45 7.05546 -4.68896
1499000 1222.52 7.05594 -4.68977
1500000 1222.54 7.06126 -4.68138
1501000 1223.11 7.05798 -4.68788
1502000 1217.75 7.05813 -4.68693
1503000 1211.15 7.05866 -4.6872
1504000 1226.61 7.05686 -4.68846
1505000 1216.1 7.05557 -4.69574
1506000 1211.29 7.05338 -4.69939
1507000 1205.5 7.0616 -4.68869
1508000 1211.5 7.05818 -4.69299
1509000 1212.96 7.06019 -4.68891
1510000 1214.01 7.05632 -4.69913
1511000 1210.13 7.05723 -4.6979
1512000 1204.26 7.05826 -4.69696
1513000 1207.59 7.06105 -4.69416
1514000 1208.18 7.06575 -4.68524
1515000 1199.29 7.066 -4.693
1516000 1208.37 7.06335 -4.69159
1517000 1202.74 7.06497 -4.6908
1518000 1209.01 7.06614 -4.68776
1519000 1198.22 7.06443 -4.69489
1520000 1196.8 7.0637 -4.69817
1521000 1201.28 7.06518 -4.6942
1522000 1192.74 7.06847 -4.69031
1523000 1198.24 7.07044 -4.68823
1524000 1197.72 7.06697 -4.69255
1525000 1195.14 7.0684 -4.69725
1526000 1198.06 7.06613 -4.69803
1527000 1189.12 7.07047 -4.69539
1528000 1192.82 7.06545 -4.70014
1529000 1191.67 7.06432 -4.70395
1530000 1182.57 7.06354 -4.70397
1531000 1184.7 7.06203 -4.70795
1532000 1186.12 7.06484 -4.70468
1533000 1184.78 7.06398 -4.70656
1534000 1187.85 7.06353 -4.71072
1535000 1188.92 7.06406 -4.70604
1536000 1177.67 7.06814 -4.70582
1537000 1187.59 7.06694 -4.70322
1538000 1179.8 7.0686 -4.70511
1539000 1178.88 7.07032 -4.7015
1540000 1178.79 7.06896 -4.70204
1541000 1175.62 7.07217 -4.70544
1542000 1172.31 7.06932 -4.70525
1543000 1175.59 7.0708 -4.70817
1544000 1177.64 7.07255 -4.7039
1545000 1171.48 7.07796 -4.6941
1546000 1172.88 7.07543 -4.70266
1547000 1175.61 7.07447 -4.70267
1548000 1170.34 7.07629 -4.70142
1549000 1172.82 7.07743 -4.70104
1550000 1172.49 7.07995 -4.70098
1551000 1175.29 7.07617 -4.70121
1552000 1165.31 7.07556 -4.70563
1553000 1166.64 7.07693 -4.70653
1554000 1175.29 7.07687 -4.70357
1555000 1166.81 7.07896 -4.704
1556000 1157.23 7.07676 -4.70895
1557000 1164.85 7.07233 -4.71387
1558000 1156.99 7.07394 -4.71279
1559000 1164.49 7.07893 -4.70928
1560000 1161.08 7.07462 -4.71132
1561000 1160.14 7.07513 -4.71602
1562000 1151.12 7.07794 -4.71288
1563000 1155.04 7.07754 -4.71366
1564000 1157.61 7.07896 -4.71045
1565000 1157.28 7.07824 -4.71321
1566000 1161.7 7.07862 -4.7107
1567000 1151.32 7.07873 -4.71147
1568000 1153.39 7.08688 -4.70338
1569000 1150.49 7.08344 -4.70484
1570000 1153.24 7.08194 -4.71151
1571000 1145.55 7.07838 -4.71365
1572000 1143.59 7.08151 -4.71262
1573000 1149.31 7.08334 -4.71038
1574000 1145.53 7.08076 -4.71644
1575000 1137.76 7.07909 -4.72069
1576000 1136.64 7.0785 -4.72215
1577000 1144.62 7.07932 -4.71962
1578000 1142.86 7.08181 -4.71783
1579000 1140.86 7.08793 -4.71198
1580000 1142.53 7.08327 -4.71293
1581000 1140.12 7.08452 -4.71661
1582000 1138.74 7.08864 -4.70894
1583000 1136.41 7.09054 -4.70496
1584000 1138.44 7.08816 -4.71909
1585000 1139.01 7.08802 -4.71539
1586000 1131.41 7.08985 -4.7146
1587000 1125.22 7.08875 -4.71955
1588000 1131.36 7.08632 -4.71871
1589000 1132.44 7.08979 -4.7174
1590000 1130.25 7.08765 -4.71891
1591000 1137.27 7.08839 -4.71534
1592000 1127.85 7.09165 -4.71929
1593000 1125.39 7.08646 -4.72359
1594000 1128.39 7.08806 -4.72495
1595000 1126.86 7.08674 -4.72104
1596000 1119.6 7.09351 -4.71588
1597000 1128.26 7.09324 -4.71452
1598000 1123.76 7.08852 -4.72425
1599000 1117.92 7.09087 -4.7203
1600000 1120.49 7.09248 -4.71737
1601000 1117.49 7.09217 -4.7222
1602000 1120.06 7.09207 -4.71912
1603000 1118.26 7.09247 -4.72146
1604000 1122.5 7.09237 -4.72037
1605000 1113.11 7.09357 -4.72208
1606000 1118.13 7.08783 -4.73033
1607000 1111.74 7.08827 -4.73285
1608000 1106.85 7.08699 -4.73494
1609000 1109.23 7.09021 -4.73083
1610000 1103.06 7.09101 -4.73229
1611000 1111.82 7.09221 -4.72771
1612000 1105.73 7.08996 -4.73374
1613000 1105.1 7.09282 -4.73038
1614000 1104.98 7.09805 -4.72285
1615000 1104.32 7.09443 -4.73026
1616000 1103.49 7.09469 -4.72955
1617000 1103.13 7.09629 -4.72688
1618000 1105.94 7.09809 -4.72557
1619000 1101.07 7.0988 -4.72298
1620000 1095.52 7.09975 -4.7228
1621000 1096.51 7.09994 -4.72259
1622000 1091.09 7.09887 -4.72917
1623000 1098.29 7.09934 -4.72478
1624000 1096.99 7.09943 -4.7251
1625000 1095.53 7.09739 -4.73316
1626000 1089.89 7.09615 -4.7332
1627000 1094.7 7.09534 -4.7333
1628000 1088.59 7.09332 -4.7424
1629000 1089.13 7.09456 -4.73753
1630000 1087.68 7.09312 -4.74046
1631000 1085.88 7.09379 -4.74224
1632000 1078.75 7.0986 -4.73876
1633000 1090.55 7.10125 -4.73245
1634000 1087.97 7.10445 -4.72908
1635000 1090.25 7.10129 -4.73082
1636000 1079.46 7.10239 -4.73061
1637000 1078.91 7.09731 -4.74081
1638000 1080.38 7.10005 -4.73902
1639000 1078.62 7.10576 -4.73055
1640000 1076.05 7.10657 -4.73527
