# Time-averaged data for fix OUT
# TimeStep v_vT v_rho v_ent
771000 701.593 7.20587 -4.84496
772000 705.514 7.20534 -4.84246
773000 697.234 7.20366 -4.84755
774000 699.902 7.20194 -4.85105
775000 701.687 7.20249 -4.84875
776000 701.048 7.20524 -4.84525
777000 699.9 7.20191 -4.85258
778000 706.214 7.20107 -4.85057
779000 698.766 7.20005 -4.85432
780000 698.173 7.20208 -4.85115
781000 698.251 7.20183 -4.8492
782000 695.902 7.20222 -4.85148
783000 702.737 7.20301 -4.84977
784000 695.657 7.20319 -4.84922
785000 702.129 7.2023 -4.84956
786000 695.716 7.20142 -4.85242
787000 697.164 7.20235 -4.84987
788000 699.546 7.20204 -4.8495
789000 699.336 7.2021 -4.85096
790000 698.927 7.204 -4.84748
791000 693.704 7.20356 -4.84824
792000 702.626 7.20169 -4.85101
793000 699.556 7.2033 -4.84832
794000 705.05 7.20518 -4.84357
795000 698.812 7.20709 -4.84328
796000 700.156 7.20664 -4.84339
797000 699.542 7.20334 -4.84645
798000 697.704 7.20227 -4.85065
799000 703.989 7.2009 -4.85231
800000 704.177 7.20069 -4.85431
801000 699.03 7.20295 -4.8483
802000 700.57 7.205 -4.84557
803000 701.836 7.20436 -4.84568
804000 701.63 7.20359 -4.8481
805000 693.822 7.19992 -4.85384
806000 700.507 7.20091 -4.85102
807000 696.411 7.20471 -4.84668
808000 700.26 7.20669 -4.84251
809000 697.625 7.20402 -4.84902
810000 702.426 7.20132 -4.85111
811000 699.563 7.2022 -4.84923
812000 701.722 7.2024 -4.85025
813000 696.584 7.2017 -4.85057
814000 698.738 7.20115 -4.85242
815000 702.813 7.1993 -4.85209
816000 697.903 7.20271 -4.85056
817000 702.692 7.20245 -4.84836
818000 701.234 7.20491 -4.84469
819000 702.363 7.20182 -4.84954
820000 698.845 7.20301 -4.85072
821000 697.305 7.20232 -4.85014
822000 703.68 7.20157 -4.85112
823000 696.016 7.20359 -4.84856
824000 701.698 7.2049 -4.84407
825000 696.517 7.19994 -4.85302
826000 702.935 7.20202 -4.85035
827000 698.749 7.20521 -4.84409
828000 695.821 7.20874 -4.84106
829000 699.141 7.20811 -4.84163
830000 700.685 7.20173 -4.85005
831000 697.664 7.2034 -4.85
832000 699.242 7.20347 -4.84582
833000 699.623 7.20882 -4.84127
834000 700.319 7.20773 -4.84131
835000 699.706 7.20446 -4.8436
836000 699.127 7.20305 -4.84969
837000 699.07 7.20596 -4.84405
838000 699.468 7.20528 -4.84361
839000 697.547 7.20457 -4.84584
840000 702.251 7.20319 -4.84983
841000 696.186 7.20376 -4.84672
842000 702.838 7.20542 -4.84751
843000 702.345 7.20417 -4.84494
844000 694.797 7.20348 -4.84835
845000 706.496 7.20348 -4.84461
846000 699.719 7.20219 -4.85142
847000 699.295 7.20046 -4.85283
848000 700.74 7.20105 -4.85347
849000 697.834 7.20118 -4.85315
850000 695.73 7.20553 -4.84908
851000 702.42 7.20432 -4.84698
852000 698.699 7.20394 -4.84955
853000 704.068 7.2028 -4.84984
854000 702.02 7.20342 -4.84741
855000 698.061 7.20539 -4.8459
856000 697.83 7.20254 -4.85043
857000 702.771 7.20523 -4.84528
858000 703.7 7.20395 -4.84589
859000 697.002 7.20292 -4.84901
860000 695.088 7.20237 -4.85246
861000 699.231 7.2021 -4.85075
862000 702.736 7.20144 -4.85028
863000 701.683 7.20537 -4.84655
864000 702.452 7.20505 -4.84565
865000 702.214 7.20187 -4.85109
866000 703.281 7.20097 -4.84952
867000 699.233 7.20448 -4.84792
868000 698.967 7.20428 -4.84714
869000 699.955 7.20743 -4.84296
870000 699.114 7.20624 -4.84497
871000 700.642 7.20435 -4.84794
872000 699.202 7.20126 -4.85017
873000 695.051 7.19913 -4.85801
874000 700.308 7.20357 -4.84763
875000 701.438 7.20257 -4.84901
876000 698.803 7.19982 -4.85577
877000 701.891 7.20015 -4.85378
878000 700.741 7.20277 -4.84841
879000 700.838 7.20294 -4.84911
880000 700.477 7.20192 -4.85075
881000 699.61 7.20353 -4.85007
882000 700.4 7.20296 -4.84862
883000 697.814 7.2047 -4.84687
884000 698.996 7.20478 -4.84573
885000 697.173 7.20461 -4.84651
886000 704.944 7.20358 -4.84759
887000 697.75 7.20069 -4.85331
888000 699.02 7.20095 -4.85182
889000 701.115 7.19964 -4.85506
890000 700.796 7.20133 -4.85035
891000 696.736 7.20515 -4.84693
892000 699.4 7.20445 -4.8455
893000 699.353 7.20389 -4.84902
894000 704.657 7.20358 -4.84633
895000 696.869 7.20121 -4.85306
896000 699.488 7.20121 -4.85166
897000 701.267 7.20307 -4.84959
898000 703.474 7.20017 -4.85295
899000 698.024 7.20055 -4.85354
900000 700.841 7.20265 -4.8494
901000 695.737 7.20504 -4.84642
902000 705.927 7.20273 -4.84864
903000 698.988 7.20329 -4.85054
904000 700.417 7.20207 -4.84987
905000 702.631 7.20088 -4.85283
906000 699.195 7.20103 -4.85395
907000 698.024 7.20105 -4.8498
908000 700.371 7.20242 -4.85062
909000 701.378 7.20249 -4.85019
910000 704.519 7.20461 -4.84545
911000 702.938 7.20569 -4.84552
912000 701.524 7.20472 -4.84743
913000 699.886 7.20524 -4.84598
914000 697.489 7.20627 -4.84349
915000 701.302 7.20492 -4.8444
916000 702.491 7.20533 -4.8442
917000 703.157 7.20487 -4.8477
918000 699.89 7.20547 -4.84469
919000 696.454 7.20216 -4.85079
920000 700.937 7.20189 -4.85092
921000 695.719 7.20042 -4.85259
922000 705.906 7.20328 -4.84869
923000 698.086 7.20402 -4.84875
924000 699.994 7.20292 -4.84891
925000 705.786 7.20584 -4.8434
926000 700.091 7.20576 -4.8442
927000 697.162 7.20233 -4.85183
928000 700.857 7.20285 -4.84898
929000 700.925 7.20196 -4.85116
930000 695.87 7.201 -4.85365
931000 703.549 7.20276 -4.84873
932000 698.362 7.20636 -4.84272
933000 703.817 7.20596 -4.84656
934000 701.528 7.20561 -4.84441
935000 702.872 7.20325 -4.84787
936000 700.4 7.20206 -4.85257
937000 701.073 7.20107 -4.85212
938000 697.707 7.20231 -4.85225
939000 697.06 7.20335 -4.84939
940000 704.653 7.20162 -4.84945
941000 697.023 7.20672 -4.84458
942000 701.495 7.20498 -4.84569
943000 700.107 7.20405 -4.84735
944000 697.068 7.20108 -4.85276
945000 697.256 7.20228 -4.85262
946000 700.323 7.20164 -4.85115
947000 697.021 7.20271 -4.84992
948000 700.097 7.20489 -4.84558
949000 698.142 7.20354 -4.84806
950000 698.75 7.20775 -4.84051
951000 703.862 7.2077 -4.84111
952000 699.884 7.20464 -4.84649
953000 705.959 7.20278 -4.84619
954000 697.399 7.20305 -4.85021
955000 699.828 7.2028 -4.85151
956000 704.386 7.20203 -4.84907
957000 699.892 7.20518 -4.84499
958000 698.396 7.20721 -4.84358
959000 702.04 7.20718 -4.84486
960000 698.407 7.20541 -4.84484
961000 701.978 7.2039 -4.84638
962000 698.424 7.20308 -4.8472
963000 700.539 7.20257 -4.84964
964000 697.799 7.2024 -4.85256
965000 700.302 7.20294 -4.84931
966000 702.23 7.20315 -4.84803
967000 701.743 7.20486 -4.84658
968000 701.498 7.20661 -4.84504
969000 695.75 7.20572 -4.84549
970000 701.935 7.20355 -4.84827
971000 700.255 7.20163 -4.8494
972000 700.811 7.20475 -4.84813
973000 698.813 7.20732 -4.84301
974000 698.986 7.20631 -4.84621
975000 701.951 7.20104 -4.85226
976000 700.846 7.19942 -4.85385
977000 698.744 7.2019 -4.85031
978000 699.042 7.2027 -4.84949
979000 700.756 7.20479 -4.8478
980000 704.052 7.20393 -4.84541
981000 696.987 7.20708 -4.84293
982000 703.307 7.20451 -4.84729
983000 703.222 7.20351 -4.84926
984000 700.01 7.20289 -4.84961
985000 699.993 7.2038 -4.84902
986000 700.463 7.2036 -4.84833
987000 704.859 7.20634 -4.84467
988000 698.753 7.20622 -4.84574
989000 701.822 7.20289 -4.84846
990000 699.843 7.20453 -4.84734
991000 701.897 7.20215 -4.85123
992000 700.389 7.20337 -4.84919
993000 701.063 7.20212 -4.85164
994000 703.638 7.20025 -4.85282
995000 696.152 7.20323 -4.85069
996000 697.514 7.20299 -4.8502
997000 703.019 7.20618 -4.84397
998000 702.435 7.20422 -4.8448
999000 701.559 7.20396 -4.84845
1000000 704.269 7.2033 -4.84802
1001000 701.409 7.20374 -4.84759
1002000 696.551 7.20304 -4.85041
1003000 700.044 7.2056 -4.8447
1004000 704.129 7.20663 -4.84241
1005000 702.348 7.20816 -4.84496
1006000 700.985 7.20511 -4.84681
1007000 697.297 7.20666 -4.8444
1008000 695.481 7.20489 -4.847
1009000 700.916 7.20366 -4.84866
1010000 699.548 7.19812 -4.85878
1011000 698.961 7.20381 -4.85069
1012000 701.226 7.20568 -4.84418
1013000 704.168 7.20504 -4.84652
1014000 704.727 7.20438 -4.84552
1015000 698.425 7.20625 -4.84638
1016000 700.621 7.20467 -4.84631
1017000 703.032 7.20543 -4.84562
1018000 697.735 7.20311 -4.84906
1019000 699.446 7.2025 -4.85205
1020000 699.718 7.20173 -4.85024
1021000 698.495 7.20391 -4.84936
1022000 698.143 7.2055 -4.84383
1023000 695.655 7.20578 -4.84615
1024000 703.649 7.20602 -4.84489
1025000 703.404 7.2052 -4.84722
1026000 700.965 7.19954 -4.85268
1027000 700.925 7.20229 -4.84949
1028000 697.616 7.20504 -4.8467
1029000 703.997 7.20458 -4.84494
1030000 698.942 7.20791 -4.84252
1031000 704.161 7.20658 -4.84373
1032000 698.993 7.20461 -4.84817
1033000 698.569 7.20425 -4.84763
1034000 700.111 7.20613 -4.84503
1035000 697.346 7.20456 -4.84701
1036000 698.783 7.20482 -4.84776
1037000 704.012 7.20394 -4.84736
1038000 698.199 7.20048 -4.8531
1039000 699.094 7.20274 -4.85192
1040000 699.169 7.20554 -4.8464
1041000 701.084 7.2028 -4.84892
1042000 700.662 7.20375 -4.84472
1043000 698.902 7.20723 -4.84309
1044000 698.871 7.20623 -4.84238
1045000 697.079 7.20756 -4.8426
1046000 703.82 7.20573 -4.84481
1047000 705.259 7.20213 -4.84989
1048000 701.418 7.20064 -4.85294
1049000 699.251 7.20429 -4.84905
1050000 697.482 7.20531 -4.84504
1051000 700.103 7.20835 -4.84259
1052000 699.399 7.20961 -4.83781
1053000 697.227 7.20629 -4.84438
1054000 701.716 7.20312 -4.84774
1055000 700.314 7.20417 -4.84982
1056000 700.966 7.19935 -4.85527
1057000 702.188 7.20306 -4.85054
1058000 701.35 7.20703 -4.84253
1059000 702.932 7.20637 -4.8425
1060000 699.332 7.20696 -4.84274
1061000 701.479 7.20397 -4.84764
1062000 700.948 7.20478 -4.84629
1063000 701.352 7.20625 -4.84604
1064000 697.988 7.2067 -4.84308
1065000 703.444 7.20754 -4.84142
1066000 701.544 7.20429 -4.846
1067000 699.897 7.20356 -4.84787
1068000 697.179 7.20275 -4.85211
1069000 702.623 7.20309 -4.851
1070000 697.251 7.20233 -4.85069
1071000 699.738 7.20366 -4.84713
1072000 701.88 7.20554 -4.84513
1073000 698.058 7.20436 -4.84845
1074000 701.8 7.20382 -4.8456
1075000 694.607 7.20643 -4.84657
1076000 699.62 7.20494 -4.84626
1077000 698.717 7.20218 -4.8508
1078000 702.084 7.19997 -4.85433
1079000 698.509 7.20148 -4.85369
1080000 700.785 7.20477 -4.84586
1081000 701.606 7.20627 -4.84485
1082000 696.462 7.20366 -4.84713
1083000 701.233 7.20325 -4.8497
1084000 697.356 7.20289 -4.85129
1085000 701.045 7.19989 -4.85457
1086000 699.397 7.20117 -4.85455
1087000 700.186 7.20371 -4.84853
1088000 701.455 7.20329 -4.84786
1089000 700.957 7.20478 -4.84666
1090000 700.641 7.20489 -4.84611
1091000 700.53 7.20569 -4.84465
1092000 696.771 7.20526 -4.84648
1093000 699.898 7.2009 -4.85364
1094000 703.036 7.19958 -4.85361
1095000 699.723 7.20167 -4.85101
1096000 698.032 7.20143 -4.85178
1097000 700.903 7.20356 -4.84833
1098000 700.783 7.20074 -4.85364
1099000 696.647 7.20468 -4.84887
1100000 698.552 7.20425 -4.84772
1101000 700.87 7.2047 -4.84723
1102000 697.062 7.20633 -4.84313
1103000 699.869 7.20606 -4.84459
1104000 696.175 7.20305 -4.85112
1105000 701.129 7.19872 -4.85582
1106000 705.414 7.20198 -4.84987
1107000 699.544 7.20557 -4.84606
1108000 702.187 7.20258 -4.84994
1109000 699.15 7.20467 -4.84712
1110000 699.545 7.20825 -4.84394
1111000 704.006 7.20441 -4.84689
1112000 698.274 7.20614 -4.8463
1113000 699.074 7.20684 -4.84383
1114000 703.62 7.20375 -4.84794
1115000 699.497 7.20237 -4.84893
1116000 700.758 7.20209 -4.85395
1117000 697.348 7.20179 -4.85102
1118000 702.19 7.20169 -4.85291
1119000 698.818 7.1999 -4.85582
1120000 702.081 7.20013 -4.8542
1121000 698.993 7.20202 -4.85267
1122000 697.343 7.2046 -4.84722
1123000 696.532 7.20573 -4.84736
1124000 700.975 7.20478 -4.84721
1125000 704.236 7.20556 -4.8448
1126000 701.358 7.2054 -4.84677
1127000 701.366 7.20583 -4.84331
1128000 701.445 7.20604 -4.84404
1129000 696.798 7.20461 -4.85021
1130000 701.154 7.20369 -4.85044
1131000 700.238 7.20408 -4.84573
1132000 702.2 7.20285 -4.84929
1133000 703.45 7.20113 -4.85061
1134000 700.159 7.20274 -4.84878
1135000 700.383 7.20324 -4.85082
1136000 704.74 7.20387 -4.84592
1137000 699.364 7.20551 -4.84532
1138000 698.682 7.20526 -4.84437
1139000 698.874 7.20499 -4.84848
1140000 698.267 7.19929 -4.85634
1141000 702.977 7.20094 -4.85129
1142000 701.514 7.2046 -4.84681
1143000 699.933 7.20517 -4.84457
1144000 698.557 7.20635 -4.8464
1145000 700.842 7.20332 -4.84927
1146000 698.971 7.20257 -4.85131
1147000 700.235 7.20033 -4.85356
1148000 697.749 7.20173 -4.85359
1149000 698.851 7.20214 -4.84995
1150000 699.157 7.20907 -4.8399
1151000 701.056 7.2058 -4.84622
1152000 704.463 7.20263 -4.84793
1153000 695.899 7.20692 -4.84293
1154000 701.126 7.20732 -4.84147
1155000 703.313 7.20312 -4.84761
1156000 698.959 7.20303 -4.85055
1157000 700.907 7.20502 -4.84681
1158000 699.747 7.20414 -4.84774
1159000 699.698 7.20491 -4.84562
1160000 699.31 7.20541 -4.84686
1161000 701.541 7.20724 -4.84128
1162000 695.278 7.20815 -4.84398
1163000 703.374 7.20356 -4.84627
1164000 697.639 7.20388 -4.84892
1165000 698.286 7.20358 -4.84909
1166000 698.734 7.20345 -4.84941
1167000 699.231 7.20428 -4.84555
1168000 700.141 7.20403 -4.84622
1169000 697.746 7.20637 -4.84272
1170000 696.142 7.20468 -4.84732
1171000 703.669 7.20277 -4.84991
1172000 700.353 7.20337 -4.84818
1173000 695.301 7.20427 -4.85114
1174000 697.241 7.20203 -4.85182
1175000 698.32 7.2009 -4.85139
1176000 700.322 7.20269 -4.85153
1177000 700.079 7.20348 -4.84815
1178000 698.732 7.20217 -4.8522
1179000 702.65 7.20167 -4.85019
1180000 701.601 7.20471 -4.84781
1181000 704.587 7.20285 -4.85005
1182000 697.655 7.20335 -4.84975
1183000 700.418 7.20188 -4.85111
1184000 696.78 7.2016 -4.85263
1185000 703.065 7.2032 -4.84688
1186000 698.918 7.20376 -4.84759
1187000 698.051 7.20069 -4.8528
1188000 699.229 7.20043 -4.85437
1189000 693.356 7.1999 -4.85797
1190000 700.299 7.20038 -4.85378
1191000 698.297 7.20571 -4.84377
1192000 699.684 7.2089 -4.84071
1193000 699.458 7.20801 -4.84155
1194000 698.861 7.20378 -4.84903
1195000 699.494 7.20288 -4.84962
1196000 698.956 7.20273 -4.85104
1197000 702.199 7.19841 -4.85585
1198000 695.863 7.19899 -4.8563
1199000 699.019 7.20266 -4.84971
1200000 699.832 7.20485 -4.84751
1201000 704.335 7.20272 -4.85001
1202000 696.932 7.20258 -4.85087
1203000 704.81 7.20096 -4.85061
1204000 701.137 7.20254 -4.84837
1205000 703.991 7.20572 -4.84534
1206000 698.691 7.20681 -4.84426
1207000 698.979 7.20605 -4.84325
1208000 700.434 7.20679 -4.84263
1209000 701.098 7.20487 -4.84704
1210000 702.317 7.20367 -4.84824
1211000 700.754 7.20378 -4.84569
1212000 698.474 7.20546 -4.84811
1213000 701.262 7.20537 -4.8447
1214000 699.336 7.20396 -4.84778
1215000 700.571 7.20198 -4.85145
1216000 698.858 7.2009 -4.84946
1217000 702.385 7.20355 -4.8494
1218000 699.146 7.20242 -4.84976
1219000 695.983 7.20071 -4.85453
1220000 698.476 7.2003 -4.85412
1221000 698.955 7.20158 -4.8507
1222000 701.735 7.20484 -4.84667
1223000 699.292 7.203 -4.84879
1224000 701.129 7.20128 -4.8526
1225000 697.369 7.19964 -4.85608
1226000 702.892 7.20226 -4.85087
1227000 700.328 7.20522 -4.84655
1228000 698.893 7.20511 -4.84675
1229000 700.915 7.20119 -4.85325
1230000 698.403 7.20216 -4.85081
1231000 700.2 7.20255 -4.8511
1232000 700.127 7.20508 -4.84762
1233000 702.301 7.2057 -4.8456
1234000 698.833 7.20642 -4.84551
1235000 694.22 7.20361 -4.84945
1236000 698.792 7.20454 -4.84811
1237000 701.028 7.20099 -4.85305
1238000 698.652 7.20245 -4.85166
1239000 697.296 7.2038 -4.84977
1240000 697.224 7.20269 -4.85222
1241000 702.694 7.2026 -4.85106
1242000 705.217 7.20247 -4.85089
1243000 701.577 7.20335 -4.84853
1244000 698.987 7.20206 -4.84996
1245000 701.758 7.20484 -4.84576
1246000 697.892 7.20671 -4.84525
1247000 700.593 7.20502 -4.84418
1248000 700.713 7.20668 -4.84398
1249000 704.49 7.20407 -4.84746
1250000 700.37 7.20298 -4.85005
1251000 701.813 7.1999 -4.85364
1252000 701.29 7.20366 -4.85209
1253000 699.825 7.20299 -4.8501
1254000 699.819 7.20378 -4.8495
1255000 702.613 7.20019 -4.85242
1256000 696.527 7.20532 -4.84768
1257000 702.848 7.20556 -4.84406
1258000 699.342 7.2056 -4.84666
1259000 699.326 7.2036 -4.84625
1260000 698.241 7.20653 -4.84389
1261000 698.137 7.20772 -4.84316
1262000 699.229 7.20242 -4.85017
1263000 696.052 7.20462 -4.84864
1264000 694.311 7.20366 -4.84963
1265000 697.501 7.20131 -4.85339
1266000 700.219 7.20024 -4.85279
1267000 700.226 7.20393 -4.8488
1268000 699.021 7.20354 -4.84786
1269000 696.964 7.20443 -4.85003
1270000 703.251 7.20236 -4.84899
1271000 700.302 7.20392 -4.84817
1272000 700.537 7.2012 -4.85344
1273000 700.905 7.19892 -4.85532
1274000 701.709 7.20332 -4.84852
1275000 699.311 7.20451 -4.84774
1276000 703.285 7.20634 -4.84362
1277000 702.824 7.20444 -4.84591
1278000 701.447 7.20261 -4.84905
1279000 700.866 7.20224 -4.85085
1280000 696.379 7.20352 -4.84975
1281000 700.068 7.20567 -4.84434
1282000 699.4 7.20689 -4.8436
1283000 696.606 7.2078 -4.84281
1284000 701.612 7.20876 -4.84018
1285000 698.363 7.20578 -4.84225
1286000 701.253 7.20415 -4.84776
1287000 700.747 7.20458 -4.8455
1288000 702.199 7.20594 -4.84462
1289000 699.875 7.20758 -4.84243
1290000 700.126 7.20394 -4.84775
1291000 696.273 7.20243 -4.85113
1292000 698.426 7.20121 -4.8525
1293000 700.738 7.20271 -4.85005
1294000 702.683 7.20425 -4.84892
1295000 694.794 7.20785 -4.84305
1296000 701.181 7.20478 -4.84676
1297000 704.308 7.20172 -4.8503
1298000 697.673 7.20345 -4.8491
1299000 699.483 7.20368 -4.84887
1300000 700.832 7.2 -4.8536
1301000 700.103 7.20063 -4.85366
1302000 700.714 7.20243 -4.8513
1303000 701.236 7.20679 -4.84498
1304000 693.67 7.20332 -4.8506
1305000 701.806 7.20143 -4.85045
1306000 698.232 7.20188 -4.85028
1307000 701.84 7.20286 -4.85035
1308000 701.124 7.20248 -4.8517
1309000 700.004 7.20186 -4.85126
1310000 698.24 7.20474 -4.84712
1311000 699.171 7.20579 -4.84472
1312000 701.411 7.20504 -4.84457
1313000 699.357 7.20505 -4.84602
1314000 699.409 7.20316 -4.84978
1315000 701.903 7.20068 -4.85167
1316000 696.41 7.20571 -4.84689
1317000 697.169 7.20577 -4.84489
1318000 699.66 7.2075 -4.8411
1319000 701.444 7.20687 -4.84273
1320000 696.742 7.20553 -4.84473
1321000 699.839 7.20666 -4.84383
1322000 700.323 7.20559 -4.84472
1323000 698.139 7.20745 -4.84537
1324000 699.25 7.20347 -4.84782
1325000 701.218 7.20347 -4.84861
1326000 701.033 7.20305 -4.8487
1327000 699.699 7.20213 -4.85237
1328000 696.736 7.2048 -4.84692
1329000 702.955 7.20336 -4.84642
1330000 698.725 7.20429 -4.84838
1331000 701.795 7.20334 -4.84956
1332000 703.39 7.20239 -4.85075
1333000 703.027 7.20286 -4.84916
1334000 701.612 7.20497 -4.8501
1335000 699.282 7.20282 -4.85041
1336000 701.133 7.20047 -4.85326
1337000 701.905 7.20137 -4.85155
1338000 699.191 7.20339 -4.84945
1339000 701.802 7.20329 -4.85139
1340000 701.605 7.20045 -4.85506
1341000 703.617 7.20221 -4.85047
1342000 699.082 7.20243 -4.84897
1343000 698.865 7.20181 -4.8536
1344000 703.471 7.20246 -4.8498
1345000 700.588 7.20605 -4.84756
1346000 702.53 7.20068 -4.85267
1347000 696.481 7.20526 -4.84569
1348000 697.84 7.20467 -4.84661
1349000 700.247 7.20498 -4.84523
1350000 697.704 7.20662 -4.8421
1351000 699.966 7.20829 -4.843
1352000 702.363 7.20287 -4.84979
1353000 702.861 7.20262 -4.84905
1354000 700.661 7.20279 -4.84847
1355000 696.852 7.20238 -4.8521
1356000 700.29 7.20319 -4.84983
1357000 700.433 7.20211 -4.85203
1358000 702.001 7.2012 -4.85294
1359000 702.045 7.19966 -4.85383
1360000 697.884 7.20223 -4.85247
1361000 700.275 7.20435 -4.8456
1362000 700.71 7.20328 -4.84963
1363000 697.812 7.2051 -4.84795
1364000 700.762 7.20213 -4.84909
1365000 696.678 7.20125 -4.8513
1366000 699.567 7.20208 -4.84983
1367000 700.169 7.20522 -4.8473
1368000 698.862 7.20316 -4.84847
1369000 697.679 7.20183 -4.8523
1370000 700.71 7.20138 -4.85393
1371000 701.845 7.20417 -4.84891
1372000 694.995 7.20463 -4.85068
1373000 703.746 7.20183 -4.85051
1374000 698.751 7.20427 -4.84879
1375000 703.983 7.20639 -4.84319
1376000 700.12 7.20548 -4.84719
1377000 696.406 7.20423 -4.84811
1378000 699.436 7.2037 -4.84836
1379000 698.012 7.20637 -4.84416
1380000 698.777 7.20606 -4.84483
1381000 703.68 7.20416 -4.84684
1382000 698.479 7.20157 -4.85261
1383000 703.025 7.20062 -4.85265
1384000 698.494 7.20247 -4.85241
1385000 697.4 7.20528 -4.84607
1386000 700.251 7.20696 -4.84486
1387000 703.492 7.20299 -4.84739
1388000 700.082 7.20375 -4.85031
1389000 701.066 7.20241 -4.84798
1390000 695.346 7.20377 -4.84839
1391000 702.631 7.20494 -4.84487
1392000 702.806 7.20803 -4.84151
1393000 699.814 7.20486 -4.84675
1394000 702.437 7.20448 -4.84884
1395000 701.554 7.20689 -4.84434
1396000 698.41 7.20791 -4.84242
1397000 701.227 7.20694 -4.84292
1398000 695.994 7.20582 -4.84553
1399000 700.16 7.20528 -4.84557
1400000 699.843 7.20449 -4.84745
1401000 700.856 7.20237 -4.85117
1402000 700.443 7.20181 -4.85187
1403000 699.59 7.2043 -4.84889
1404000 700.368 7.20361 -4.849
1405000 698.437 7.20405 -4.84911
1406000 697.119 7.2029 -4.84889
1407000 699.262 7.20463 -4.84874
1408000 697.132 7.2027 -4.84951
1409000 698.462 7.20428 -4.85085
1410000 699.833 7.20483 -4.84599
1411000 698.175 7.20613 -4.84681
1412000 699.92 7.20783 -4.84265
1413000 701.703 7.20511 -4.84471
1414000 698.967 7.20515 -4.84656
1415000 699.273 7.20287 -4.8486
1416000 704.948 7.20461 -4.84855
1417000 701.48 7.20638 -4.8455
1418000 704.18 7.20668 -4.843
1419000 703.201 7.20674 -4.84358
1420000 697.504 7.20525 -4.84593
1421000 700.499 7.19979 -4.85353
1422000 697.845 7.20371 -4.85017
1423000 699.269 7.20353 -4.85129
1424000 702.302 7.20225 -4.84928
1425000 698.03 7.20338 -4.85179
1426000 697.716 7.20406 -4.84739
1427000 702.38 7.20456 -4.84696
1428000 699.619 7.20501 -4.84926
1429000 703.677 7.2028 -4.84984
1430000 700.781 7.20451 -4.84994
1431000 700.251 7.20545 -4.84427
1432000 699.036 7.20509 -4.84741
1433000 701.586 7.20531 -4.84648
1434000 695.752 7.20853 -4.8425
1435000 698.388 7.20571 -4.84707
1436000 702.041 7.20338 -4.84963
1437000 698.134 7.20398 -4.84844
1438000 698.387 7.20598 -4.84641
1439000 701.068 7.20657 -4.84559
1440000 699.594 7.20409 -4.84935
1441000 699.591 7.2025 -4.85054
1442000 698.478 7.20452 -4.84735
1443000 701.155 7.20359 -4.84799
1444000 698.256 7.20771 -4.84302
1445000 702.543 7.20568 -4.8432
1446000 699.045 7.20647 -4.84506
1447000 697.485 7.20665 -4.84571
1448000 699.622 7.20289 -4.84955
1449000 697.653 7.20397 -4.84948
1450000 700.43 7.20351 -4.84759
1451000 699.719 7.20383 -4.8495
1452000 699.678 7.20354 -4.84866
1453000 701.185 7.20323 -4.84846
1454000 702.648 7.20337 -4.84862
1455000 698.103 7.2044 -4.84798
1456000 701.178 7.20667 -4.84476
1457000 699.996 7.20574 -4.84419
1458000 697.214 7.20446 -4.8475
1459000 697.785 7.20217 -4.8511
1460000 695.892 7.20059 -4.85594
1461000 699.258 7.20432 -4.84814
1462000 703.347 7.20323 -4.85
1463000 698.544 7.20356 -4.84907
1464000 699.74 7.20282 -4.85118
1465000 700.232 7.2041 -4.84909
1466000 699.669 7.20486 -4.84745
1467000 699.043 7.20556 -4.84716
1468000 700.87 7.202 -4.85102
1469000 699.769 7.20332 -4.84836
1470000 694.911 7.2039 -4.85041
1471000 702.214 7.20272 -4.84951
1472000 699.899 7.20415 -4.84947
1473000 701.669 7.20792 -4.84296
1474000 700.539 7.20685 -4.84525
1475000 698.474 7.20549 -4.84489
1476000 697.407 7.20534 -4.84659
1477000 701.454 7.20112 -4.85024
1478000 697.083 7.2037 -4.84867
1479000 699.084 7.20769 -4.84155
1480000 699.406 7.20636 -4.84375
1481000 701.571 7.20466 -4.84636
1482000 697.154 7.20373 -4.8511
1483000 698.699 7.19948 -4.8553
1484000 702.051 7.20163 -4.85028
1485000 702.248 7.2021 -4.85057
1486000 698.536 7.20385 -4.8485
1487000 701.551 7.20291 -4.84902
1488000 701.14 7.20287 -4.85087
1489000 700.757 7.20193 -4.85348
1490000 700.71 7.20263 -4.84898
1491000 702.916 7.20416 -4.84779
1492000 696.69 7.2043 -4.84938
1493000 701.66 7.20601 -4.84619
1494000 702.804 7.20803 -4.8418
1495000 700.443 7.20721 -4.84291
1496000 697.277 7.2065 -4.84519
1497000 700.275 7.20473 -4.84519
1498000 697.129 7.20452 -4.84713
1499000 693.924 7.20454 -4.84835
1500000 697.205 7.20077 -4.85332
1501000 694.477 7.19923 -4.85468
1502000 701.219 7.20221 -4.85221
1503000 697.242 7.20547 -4.84726
1504000 701.511 7.2058 -4.84483
1505000 702.04 7.20458 -4.84497
1506000 700.874 7.2104 -4.83786
1507000 698.132 7.20818 -4.84178
1508000 699.046 7.20333 -4.85006
1509000 700.183 7.2035 -4.84952
1510000 699.531 7.20092 -4.85223
1511000 696.468 7.20038 -4.85438
1512000 700.414 7.20243 -4.8492
1513000 701.196 7.20524 -4.84693
1514000 700.665 7.20565 -4.84476
1515000 701.218 7.20531 -4.84592
1516000 700.336 7.20646 -4.84316
1517000 701.076 7.20441 -4.84859
