# Time-averaged data for fix OUT
# TimeStep v_vT v_rho v_ent
775000 500.764 7.24776 -4.90541
776000 501.285 7.24948 -4.90398
777000 501.14 7.25289 -4.89755
778000 499.484 7.25058 -4.90376
779000 500.444 7.25249 -4.89826
780000 497.224 7.24748 -4.90791
781000 499.228 7.25144 -4.90038
782000 499.018 7.25171 -4.89918
783000 500.582 7.24923 -4.90469
784000 500.23 7.25168 -4.90024
785000 501.163 7.25083 -4.90122
786000 497.21 7.25042 -4.90243
787000 500.335 7.24909 -4.90395
788000 500.916 7.25254 -4.8985
789000 494.408 7.25201 -4.9
790000 501.077 7.25084 -4.90181
791000 501.032 7.25191 -4.90072
792000 496.824 7.25094 -4.90167
793000 499.33 7.24769 -4.90716
794000 498.434 7.25467 -4.896
795000 496.038 7.25216 -4.90053
796000 499.934 7.25118 -4.90237
797000 499.116 7.24994 -4.90263
798000 499.088 7.25408 -4.89743
799000 502.43 7.2497 -4.90351
800000 499.602 7.25142 -4.90094
801000 500.652 7.25045 -4.90258
802000 500.07 7.24618 -4.90863
803000 501.157 7.25325 -4.89731
804000 498.458 7.25066 -4.90176
805000 500.931 7.25162 -4.89785
806000 499.801 7.25118 -4.90212
807000 499.465 7.25085 -4.90157
808000 501.747 7.24831 -4.90573
809000 500.248 7.25422 -4.89706
810000 502.285 7.2501 -4.90176
811000 500.364 7.25148 -4.90173
812000 500.168 7.25354 -4.897
813000 497.78 7.25051 -4.90303
814000 500.646 7.24999 -4.90257
815000 499.344 7.25348 -4.89635
816000 497.205 7.25041 -4.90412
817000 499.398 7.24774 -4.90827
818000 501.305 7.25283 -4.89975
819000 502.379 7.24937 -4.90426
820000 502.27 7.2503 -4.9022
821000 500.276 7.25301 -4.89685
822000 498.974 7.24789 -4.90559
823000 502.892 7.25263 -4.89953
824000 501.903 7.25054 -4.90075
825000 500.422 7.25178 -4.90083
826000 500.838 7.25095 -4.89997
827000 502.328 7.25187 -4.90002
828000 498.889 7.24914 -4.9064
829000 498.916 7.25402 -4.89483
830000 502.618 7.25263 -4.89939
831000 502.1 7.24924 -4.90173
832000 499.651 7.25255 -4.89969
833000 500.107 7.24975 -4.904
834000 500.145 7.25131 -4.90089
835000 500.872 7.25423 -4.89592
836000 498.159 7.2479 -4.9066
837000 501.14 7.25146 -4.89877
838000 499.022 7.25273 -4.89857
839000 502.729 7.24979 -4.90287
840000 500.489 7.24921 -4.90551
841000 502.801 7.25446 -4.89716
842000 500.376 7.24799 -4.90558
843000 502.291 7.25239 -4.89881
844000 500.517 7.25187 -4.90054
845000 499.397 7.25072 -4.90094
846000 498.305 7.25067 -4.90342
847000 501.058 7.25015 -4.9024
848000 499.481 7.25513 -4.89529
849000 500.333 7.24948 -4.90212
850000 498.79 7.2503 -4.90216
851000 501.916 7.25011 -4.90236
852000 498.513 7.25387 -4.89662
853000 497.857 7.24896 -4.90537
854000 501.317 7.25208 -4.89999
855000 499.802 7.24815 -4.90513
856000 499.407 7.25347 -4.89752
857000 497.894 7.25392 -4.89665
858000 496.007 7.24869 -4.904
859000 498.445 7.25024 -4.90303
860000 502.024 7.24681 -4.90665
861000 500.994 7.25286 -4.89875
862000 503.103 7.24887 -4.90357
863000 498.21 7.25124 -4.90209
864000 503.581 7.24955 -4.90136
865000 501.256 7.25169 -4.90114
866000 500.644 7.25025 -4.90251
867000 500.632 7.25208 -4.9006
868000 503.806 7.24951 -4.90373
869000 501.101 7.25215 -4.90005
870000 503.308 7.24988 -4.90384
871000 501.108 7.24969 -4.90186
872000 500.964 7.25332 -4.89669
873000 499.78 7.24999 -4.9021
874000 499.649 7.24974 -4.90346
875000 498.954 7.25351 -4.89796
876000 502.957 7.24916 -4.90434
877000 495.604 7.24848 -4.90793
878000 499.006 7.2521 -4.90079
879000 500.853 7.24948 -4.90303
880000 499.732 7.25107 -4.89943
881000 499.079 7.25181 -4.89937
882000 502.409 7.24724 -4.90639
883000 498.981 7.25031 -4.90295
884000 499.953 7.25418 -4.89549
885000 499.692 7.24767 -4.90617
886000 496.506 7.25086 -4.90175
887000 500.858 7.25088 -4.90087
888000 500.665 7.24938 -4.90338
889000 499.885 7.25127 -4.90149
890000 501.883 7.25313 -4.89597
891000 499.603 7.24833 -4.9063
892000 499.869 7.25151 -4.90111
893000 503.917 7.25085 -4.89979
894000 499.746 7.25216 -4.90031
895000 501.683 7.24981 -4.90429
896000 501.21 7.25172 -4.90215
897000 502.988 7.25649 -4.89132
898000 500.996 7.2487 -4.90391
899000 498.286 7.25255 -4.89986
900000 502.41 7.24983 -4.90287
901000 501.284 7.25036 -4.90247
902000 499.369 7.25074 -4.90255
903000 501.576 7.25313 -4.89702
904000 498.763 7.25207 -4.89962
905000 500.635 7.25257 -4.89967
906000 499.231 7.24919 -4.90396
907000 499.326 7.25134 -4.90148
908000 497.827 7.25126 -4.90163
909000 499.356 7.25202 -4.89897
910000 501.928 7.2503 -4.90117
911000 501.203 7.24897 -4.90558
912000 501.396 7.25072 -4.90008
913000 499.725 7.25322 -4.89929
914000 497.677 7.24809 -4.90619
915000 502.288 7.24988 -4.90238
916000 499.342 7.25246 -4.8982
917000 501.412 7.25092 -4.90027
918000 496.847 7.25099 -4.90082
919000 498.981 7.24904 -4.90331
920000 498.865 7.25289 -4.89935
921000 500.749 7.24999 -4.90298
922000 498.18 7.25228 -4.90047
923000 501.343 7.24822 -4.90523
924000 502.75 7.25252 -4.89776
925000 498.336 7.25347 -4.89772
926000 499.249 7.25004 -4.90487
927000 502.996 7.25152 -4.90041
928000 501.064 7.24956 -4.90272
929000 500.206 7.25007 -4.90336
930000 500.935 7.24802 -4.90655
931000 497.445 7.25304 -4.89922
932000 499.318 7.2494 -4.9043
933000 499.312 7.25115 -4.90388
934000 502.707 7.25342 -4.89804
935000 499.179 7.24771 -4.90701
936000 500.146 7.25282 -4.89741
937000 502.678 7.25056 -4.90273
938000 499.514 7.24991 -4.90323
939000 499.553 7.25199 -4.90059
940000 497.999 7.24904 -4.90568
941000 502.28 7.2492 -4.90393
942000 500.884 7.25175 -4.89972
943000 496.211 7.25093 -4.90214
944000 498.386 7.25088 -4.9002
945000 499.312 7.2543 -4.89526
946000 500.108 7.24868 -4.90575
947000 500.974 7.25089 -4.90268
948000 499.163 7.25198 -4.90032
949000 498.021 7.24962 -4.90444
950000 504.057 7.25062 -4.90101
951000 499.993 7.25278 -4.89983
952000 498.957 7.24964 -4.90212
953000 498.781 7.24724 -4.90698
954000 500.153 7.25341 -4.89597
955000 499.738 7.25112 -4.90114
956000 500.187 7.25011 -4.9013
957000 501.668 7.24923 -4.90337
958000 499.383 7.25166 -4.90131
959000 497.865 7.25299 -4.89668
960000 502.739 7.24637 -4.90764
961000 499.711 7.25186 -4.90135
962000 503.125 7.25168 -4.89852
963000 498.704 7.24923 -4.90436
964000 500.12 7.25365 -4.89673
965000 498.994 7.25111 -4.90272
966000 502.042 7.24946 -4.9041
967000 498.569 7.25013 -4.90284
968000 499.295 7.25228 -4.89858
969000 500.762 7.24889 -4.90493
970000 501.631 7.25288 -4.8988
971000 496.823 7.25084 -4.90397
972000 498.365 7.25136 -4.89957
973000 498.824 7.25143 -4.90146
974000 500.881 7.25044 -4.90294
975000 499.893 7.24935 -4.90182
976000 498.889 7.2497 -4.90341
977000 499.831 7.25225 -4.89956
978000 498.901 7.25249 -4.89835
979000 497.871 7.24836 -4.905
980000 499.558 7.25366 -4.8983
981000 499.241 7.24857 -4.90502
982000 501.817 7.25074 -4.90272
983000 502.174 7.25207 -4.89915
984000 497.949 7.25077 -4.90217
985000 501.528 7.2484 -4.90482
986000 499.841 7.25185 -4.90047
987000 502.486 7.24961 -4.90306
988000 497.782 7.2508 -4.90092
989000 498.508 7.25101 -4.90282
990000 500.289 7.24872 -4.90391
991000 503.038 7.25194 -4.89828
992000 499.547 7.2507 -4.90067
993000 499.63 7.2507 -4.90199
994000 498.388 7.24987 -4.90405
995000 499.028 7.2539 -4.89597
996000 500.4 7.25036 -4.90245
997000 498.651 7.25171 -4.90104
998000 500.785 7.25054 -4.90182
999000 498.448 7.25096 -4.90324
1000000 499.459 7.25196 -4.89974
1001000 496 7.24687 -4.90826
1002000 502.263 7.2539 -4.89685
1003000 501.793 7.251 -4.90125
1004000 498.083 7.24901 -4.90465
1005000 502.954 7.25041 -4.90067
1006000 497.287 7.25094 -4.90103
1007000 500.543 7.25019 -4.9016
1008000 502.615 7.25141 -4.89887
1009000 499.409 7.24985 -4.90295
1010000 500.878 7.25016 -4.9022
1011000 498.897 7.25137 -4.90016
1012000 500.751 7.24901 -4.90624
1013000 499.443 7.25196 -4.9002
1014000 501.177 7.25268 -4.89941
1015000 500.312 7.25128 -4.89926
1016000 497.859 7.25098 -4.90121
1017000 501.557 7.24693 -4.90713
1018000 500.457 7.25279 -4.89887
1019000 502.087 7.25278 -4.89592
1020000 499.316 7.25094 -4.90048
1021000 499.068 7.24906 -4.90565
1022000 499.078 7.2527 -4.8999
1023000 499.789 7.25229 -4.90003
1024000 498.438 7.24891 -4.90322
1025000 499.423 7.25107 -4.90227
1026000 500.027 7.25048 -4.90249
1027000 502.113 7.25262 -4.89929
1028000 501.584 7.25155 -4.89907
1029000 498.994 7.25457 -4.89711
1030000 503.593 7.24908 -4.90183
1031000 500.295 7.25141 -4.90136
1032000 500.274 7.24879 -4.90497
1033000 501.297 7.25159 -4.89975
1034000 500.953 7.25069 -4.90027
1035000 498.328 7.24996 -4.90358
1036000 499.12 7.24982 -4.90249
1037000 498.472 7.25224 -4.90059
1038000 495.972 7.24917 -4.90452
1039000 502.719 7.24899 -4.90255
1040000 500.056 7.24982 -4.90331
1041000 503.748 7.24861 -4.90379
1042000 499.58 7.25324 -4.89741
1043000 500.09 7.24919 -4.90253
1044000 502.515 7.2488 -4.90336
1045000 499.889 7.25332 -4.8971
1046000 495.983 7.24842 -4.90547
1047000 497.983 7.25002 -4.90299
1048000 501.174 7.25087 -4.89897
1049000 499.934 7.25078 -4.90126
1050000 500.837 7.25131 -4.8994
1051000 500.078 7.25185 -4.89965
1052000 498.013 7.25031 -4.90031
1053000 499.869 7.2533 -4.89804
1054000 499.481 7.24874 -4.90446
1055000 502.075 7.24895 -4.90275
1056000 498.233 7.25071 -4.90152
1057000 499.958 7.24974 -4.90223
1058000 501.294 7.25152 -4.89911
1059000 497.404 7.2481 -4.90548
1060000 502.224 7.25316 -4.89711
1061000 500.197 7.25006 -4.90253
1062000 501.463 7.24868 -4.90395
1063000 500.108 7.25066 -4.9017
1064000 499.051 7.2529 -4.89722
1065000 500.118 7.24859 -4.90385
1066000 501.245 7.24937 -4.90351
1067000 500.788 7.25507 -4.89275
1068000 499.795 7.24935 -4.90287
1069000 497.336 7.24979 -4.90357
1070000 501.704 7.25259 -4.89758
1071000 499.654 7.25122 -4.90084
1072000 502.343 7.25052 -4.90162
1073000 500.986 7.24981 -4.90365
1074000 498.988 7.25363 -4.89777
1075000 502.771 7.24849 -4.90451
1076000 497.978 7.25059 -4.90166
1077000 502.24 7.24761 -4.90564
1078000 500.432 7.25244 -4.8986
1079000 497.244 7.25192 -4.90033
1080000 499.757 7.24993 -4.9028
1081000 502.965 7.25246 -4.89847
1082000 498.225 7.24956 -4.90416
1083000 503.23 7.2504 -4.90154
1084000 500.337 7.25199 -4.89988
1085000 500.228 7.25016 -4.90152
1086000 500.615 7.2538 -4.89636
1087000 498.961 7.25269 -4.89739
1088000 499.902 7.24879 -4.90541
1089000 499.741 7.25281 -4.89956
1090000 503.532 7.24844 -4.90549
1091000 498.718 7.24958 -4.90236
1092000 499.585 7.25305 -4.89695
1093000 499.872 7.25055 -4.90103
1094000 500.817 7.24909 -4.90258
1095000 501.073 7.2518 -4.90066
1096000 501.612 7.25136 -4.89952
1097000 500.535 7.24898 -4.9054
1098000 501.375 7.24984 -4.90197
1099000 498.501 7.25157 -4.90076
1100000 499.306 7.2474 -4.90509
1101000 502.245 7.25298 -4.89834
1102000 497.929 7.25337 -4.89804
1103000 503.884 7.25041 -4.90181
1104000 500.892 7.25099 -4.90113
1105000 499.028 7.25067 -4.90251
1106000 498.202 7.25116 -4.90117
1107000 499.366 7.24972 -4.90202
1108000 498.916 7.25133 -4.90007
1109000 499.916 7.25152 -4.90242
1110000 502.444 7.24808 -4.90616
1111000 498.43 7.25062 -4.90223
1112000 496.441 7.25348 -4.89821
1113000 500.514 7.24994 -4.90209
1114000 500.479 7.25378 -4.8954
1115000 498.271 7.25088 -4.90023
1116000 497.695 7.25202 -4.90089
1117000 501.133 7.25142 -4.90043
1118000 502.605 7.25338 -4.89804
1119000 500.103 7.24931 -4.90554
1120000 500.225 7.25145 -4.90076
1121000 501.223 7.25104 -4.90026
1122000 498.082 7.25064 -4.90236
1123000 499.735 7.24979 -4.90227
1124000 498.201 7.25215 -4.90082
1125000 500.802 7.24979 -4.90221
1126000 496.291 7.25204 -4.90158
1127000 499.621 7.25075 -4.90132
1128000 500.145 7.25141 -4.89999
1129000 498.855 7.249 -4.90658
1130000 499.411 7.25191 -4.90012
1131000 499.326 7.24889 -4.90469
1132000 500.337 7.25442 -4.89668
1133000 500.196 7.25176 -4.90032
1134000 496.773 7.25137 -4.90157
1135000 500.232 7.25326 -4.89718
1136000 501.188 7.24749 -4.90598
1137000 499.252 7.25035 -4.90073
1138000 498.832 7.25043 -4.90363
1139000 498.607 7.25095 -4.90101
1140000 498.766 7.24928 -4.90363
1141000 502.12 7.25025 -4.90347
1142000 500.134 7.25126 -4.90143
1143000 502.003 7.25412 -4.89535
1144000 501.537 7.24907 -4.90473
1145000 496.262 7.25183 -4.90162
1146000 500.06 7.25153 -4.90073
1147000 497.658 7.25034 -4.90275
1148000 499.095 7.25178 -4.89992
1149000 500.233 7.25053 -4.90203
1150000 500.013 7.25214 -4.89952
1151000 503.633 7.24778 -4.90431
1152000 497.529 7.25205 -4.90023
1153000 499.296 7.25148 -4.9016
1154000 501.742 7.25069 -4.90176
1155000 497.882 7.25094 -4.90405
1156000 499.07 7.25108 -4.90008
1157000 496.141 7.25152 -4.90154
1158000 500.986 7.25415 -4.89575
1159000 498.98 7.24963 -4.90216
1160000 497.815 7.2511 -4.90038
1161000 499.783 7.25208 -4.89858
1162000 500.272 7.25314 -4.89605
1163000 500.163 7.2477 -4.90686
1164000 499.204 7.24991 -4.90299
1165000 499.197 7.25254 -4.89855
1166000 501.108 7.25197 -4.89855
1167000 497.748 7.2507 -4.90303
1168000 499.817 7.24934 -4.90362
1169000 499.104 7.25084 -4.90293
1170000 500.622 7.25356 -4.89724
1171000 499.897 7.24959 -4.90445
1172000 498.478 7.25174 -4.90156
1173000 496.592 7.24944 -4.90568
1174000 499.867 7.25286 -4.89888
1175000 498.504 7.24882 -4.90479
1176000 499.728 7.25295 -4.89672
1177000 500.245 7.24855 -4.90589
1178000 498.476 7.24858 -4.90363
1179000 499.093 7.25252 -4.9002
1180000 500.567 7.24972 -4.90312
1181000 502.69 7.25176 -4.90114
1182000 499.575 7.2523 -4.90027
1183000 501.017 7.2516 -4.89873
1184000 500.622 7.25098 -4.90178
1185000 496.75 7.25126 -4.90112
1186000 501.803 7.24987 -4.90344
1187000 498.704 7.25245 -4.90054
1188000 501.662 7.25205 -4.90009
1189000 499.703 7.24923 -4.90302
1190000 498.79 7.25114 -4.90262
1191000 499.67 7.25131 -4.90012
1192000 500.783 7.24959 -4.90352
1193000 497.419 7.25605 -4.89544
1194000 497.064 7.24941 -4.90381
1195000 504.186 7.25083 -4.90165
1196000 500.227 7.25102 -4.90157
1197000 497.943 7.25135 -4.90199
1198000 500.562 7.24814 -4.90619
1199000 501.152 7.25434 -4.89625
1200000 501.227 7.25128 -4.90036
1201000 497.723 7.25132 -4.90059
1202000 498.653 7.25022 -4.90334
1203000 504.223 7.24878 -4.9051
1204000 496.921 7.25 -4.90414
1205000 503.394 7.24945 -4.90366
1206000 501.523 7.25476 -4.89476
1207000 501.437 7.25048 -4.90329
1208000 501.517 7.24917 -4.90296
1209000 499.631 7.25026 -4.90222
1210000 500.355 7.24938 -4.9057
1211000 500.515 7.25353 -4.89819
1212000 498.831 7.25085 -4.90166
1213000 498.424 7.25155 -4.90085
1214000 499.266 7.25259 -4.89996
1215000 502.57 7.25209 -4.89794
1216000 500.413 7.25087 -4.90275
1217000 497.22 7.25284 -4.8988
1218000 497.96 7.25273 -4.89862
1219000 497.746 7.25015 -4.90172
1220000 500.769 7.24904 -4.90594
1221000 501.374 7.25056 -4.90068
1222000 499.836 7.25073 -4.90124
1223000 498.989 7.25082 -4.90206
1224000 498.265 7.24977 -4.90227
1225000 500.306 7.25083 -4.90249
1226000 497.777 7.25197 -4.90152
1227000 497.602 7.24889 -4.90696
1228000 500.564 7.25267 -4.89849
1229000 500.359 7.24853 -4.90412
1230000 500.64 7.25007 -4.90191
1231000 500.865 7.25222 -4.89903
1232000 497.65 7.25083 -4.90077
1233000 498.5 7.25045 -4.90188
1234000 501.945 7.25002 -4.90242
1235000 497.2 7.25143 -4.9009
1236000 497.892 7.25255 -4.89787
1237000 503.575 7.24936 -4.90271
1238000 502.84 7.25039 -4.90163
1239000 499.486 7.24937 -4.90468
1240000 499.35 7.25128 -4.9008
1241000 499.872 7.25134 -4.89998
1242000 501.627 7.25032 -4.90116
1243000 499.908 7.24741 -4.90589
1244000 499.521 7.25044 -4.90342
1245000 501.289 7.248 -4.90396
1246000 499.065 7.25231 -4.89795
1247000 500.426 7.2504 -4.90144
1248000 497.419 7.24996 -4.90414
1249000 501.914 7.25299 -4.89672
1250000 499.397 7.24799 -4.90498
1251000 499.647 7.25113 -4.90304
1252000 498.441 7.24783 -4.9059
1253000 499.713 7.25244 -4.90036
1254000 498.524 7.24977 -4.90341
1255000 497.921 7.2526 -4.90001
1256000 499.946 7.25388 -4.89596
1257000 497.355 7.24902 -4.90501
1258000 499.689 7.24889 -4.90238
1259000 495.572 7.25166 -4.89995
1260000 499.321 7.24908 -4.90365
1261000 500.452 7.25286 -4.89954
1262000 499.216 7.25116 -4.90159
1263000 501.644 7.24901 -4.90416
1264000 502.388 7.25645 -4.89303
1265000 499.018 7.24963 -4.90325
1266000 503.656 7.24818 -4.90512
1267000 497.642 7.24914 -4.9045
1268000 501.204 7.25321 -4.89738
1269000 503.897 7.24951 -4.90205
1270000 500.656 7.24985 -4.90346
1271000 502.091 7.25082 -4.90166
1272000 498.317 7.24659 -4.90802
1273000 496.911 7.25194 -4.90205
1274000 500.186 7.25173 -4.8988
1275000 498.64 7.2523 -4.90021
1276000 500.965 7.24716 -4.90685
1277000 500.8 7.25387 -4.89718
1278000 499.92 7.24886 -4.90486
1279000 502.108 7.25185 -4.89954
1280000 499.321 7.24979 -4.90332
1281000 498.776 7.25034 -4.90116
1282000 498.021 7.25546 -4.89344
1283000 500.598 7.24757 -4.9073
1284000 499.318 7.24936 -4.90367
1285000 500.342 7.25157 -4.89941
1286000 499.955 7.25033 -4.90232
1287000 501.366 7.24891 -4.90465
1288000 498.461 7.25462 -4.89476
1289000 505.182 7.25265 -4.89653
1290000 500.949 7.24938 -4.90344
1291000 498.433 7.25072 -4.90112
1292000 499.812 7.25162 -4.90031
1293000 502.729 7.24999 -4.90225
1294000 500.822 7.25147 -4.89988
1295000 498.86 7.24771 -4.90564
1296000 500.464 7.25319 -4.89734
1297000 501.195 7.24915 -4.9029
1298000 500.614 7.25043 -4.90325
1299000 502.329 7.24842 -4.90419
1300000 499.207 7.25224 -4.89941
1301000 501.014 7.25254 -4.89727
1302000 497.839 7.24791 -4.9066
1303000 500.932 7.2502 -4.90258
1304000 500.474 7.24949 -4.90305
1305000 497.57 7.24887 -4.9047
1306000 500.802 7.25107 -4.90152
1307000 500.081 7.25319 -4.89663
1308000 500.068 7.24939 -4.90394
1309000 501.497 7.25239 -4.89798
1310000 499.994 7.24815 -4.9067
1311000 498.194 7.25119 -4.90045
1312000 499.256 7.25137 -4.90049
1313000 501.128 7.25014 -4.8997
1314000 498.656 7.25256 -4.90004
1315000 496.618 7.25004 -4.90279
1316000 498.682 7.2513 -4.90044
1317000 500.359 7.25035 -4.90206
1318000 500.067 7.25241 -4.89801
1319000 496.08 7.24959 -4.90357
1320000 499.256 7.25288 -4.89771
1321000 499.351 7.25359 -4.89607
1322000 498.909 7.24813 -4.90664
1323000 499.703 7.25045 -4.90133
1324000 500.298 7.2512 -4.89999
1325000 500.282 7.24966 -4.90181
1326000 500.198 7.24931 -4.90505
1327000 498.909 7.24973 -4.90209
1328000 499.273 7.24918 -4.90373
1329000 502.747 7.25377 -4.89653
1330000 500.601 7.2493 -4.90409
1331000 497.704 7.24933 -4.90471
1332000 503.239 7.25109 -4.90006
1333000 499.533 7.25229 -4.8989
1334000 497.717 7.24973 -4.90347
1335000 499.973 7.25254 -4.89852
1336000 501.001 7.25358 -4.89634
1337000 502.181 7.25064 -4.90095
1338000 501.356 7.25322 -4.89792
1339000 496.375 7.24977 -4.90431
1340000 501.864 7.25094 -4.90069
1341000 498.535 7.25254 -4.89986
1342000 499 7.25253 -4.89802
1343000 500.169 7.25078 -4.90193
1344000 498.275 7.24892 -4.90532
1345000 500.29 7.2518 -4.89832
1346000 500.592 7.25157 -4.9022
1347000 500.213 7.24935 -4.90469
1348000 501.716 7.25176 -4.90106
1349000 501.477 7.25122 -4.90123
1350000 496.838 7.24993 -4.90278
1351000 502.321 7.25324 -4.89713
1352000 502.731 7.25049 -4.90247
1353000 498.734 7.2499 -4.90317
1354000 499.774 7.24776 -4.90661
1355000 499.483 7.25391 -4.89706
1356000 497.892 7.25043 -4.90228
1357000 499.958 7.25069 -4.89967
1358000 500.413 7.25152 -4.89822
1359000 496.621 7.25199 -4.90049
1360000 500.205 7.24738 -4.90659
1361000 501.275 7.25236 -4.89994
1362000 502.089 7.2501 -4.90072
1363000 500.863 7.25427 -4.89618
1364000 501.467 7.24893 -4.90405
1365000 497.789 7.25166 -4.90031
1366000 500.974 7.25369 -4.8971
1367000 501.001 7.24835 -4.9055
1368000 499.63 7.24931 -4.90373
1369000 501.439 7.25383 -4.89623
1370000 496.505 7.25072 -4.90286
1371000 500.523 7.25111 -4.90101
1372000 499.748 7.24818 -4.90455
1373000 500.333 7.25129 -4.9011
1374000 504.086 7.25145 -4.89905
1375000 498.242 7.25141 -4.90048
1376000 500.165 7.24875 -4.9037
1377000 498.473 7.25153 -4.90204
1378000 501.923 7.25089 -4.90235
1379000 500.415 7.25038 -4.90038
1380000 499.827 7.25054 -4.90254
1381000 502.283 7.24959 -4.90394
1382000 500.989 7.25099 -4.90136
1383000 499.968 7.25096 -4.90067
1384000 502.816 7.25172 -4.90022
1385000 498.91 7.25052 -4.90201
1386000 498.289 7.24921 -4.90596
1387000 499.872 7.25048 -4.90249
1388000 502.368 7.24901 -4.90386
1389000 496.481 7.24897 -4.9038
1390000 499.852 7.25321 -4.89548
1391000 501.969 7.25 -4.90294
1392000 498.892 7.25315 -4.89883
1393000 502.368 7.24896 -4.904
1394000 499.001 7.24844 -4.90535
1395000 501.428 7.25357 -4.89579
1396000 501.144 7.25233 -4.89999
1397000 501.555 7.24657 -4.90859
1398000 498.695 7.25545 -4.89447
1399000 502.074 7.25059 -4.9008
1400000 499.649 7.24997 -4.90397
1401000 499.824 7.25259 -4.89803
1402000 503.852 7.25134 -4.8995
1403000 498.666 7.24566 -4.90902
1404000 498.435 7.25294 -4.90028
1405000 500.834 7.24931 -4.90371
1406000 497.81 7.25164 -4.90064
1407000 501.124 7.24935 -4.90387
1408000 500.1 7.25405 -4.8966
1409000 500.214 7.24999 -4.90399
1410000 502.807 7.24985 -4.90226
1411000 502.06 7.25113 -4.90215
1412000 501.544 7.24854 -4.90579
1413000 497.678 7.25343 -4.89756
1414000 503.291 7.24958 -4.90209
1415000 498.596 7.25076 -4.90264
1416000 500.408 7.25325 -4.89756
1417000 499.605 7.25224 -4.90094
1418000 500.201 7.24939 -4.90304
1419000 500.729 7.25224 -4.89974
1420000 498.565 7.24832 -4.905
1421000 497.074 7.25164 -4.90217
1422000 502.397 7.25206 -4.89922
1423000 502.158 7.2479 -4.9057
1424000 501.986 7.25051 -4.9023
1425000 501.718 7.25341 -4.89589
1426000 497.723 7.25274 -4.89823
1427000 498.847 7.2519 -4.90053
1428000 499.668 7.24947 -4.9043
1429000 501.09 7.24977 -4.90116
1430000 497.984 7.25189 -4.9022
1431000 500.883 7.25205 -4.89989
1432000 501.438 7.24856 -4.90572
1433000 502.286 7.25147 -4.90096
1434000 501.688 7.25086 -4.90131
1435000 498.884 7.24904 -4.90434
1436000 500.67 7.25185 -4.89885
1437000 498.793 7.25194 -4.89931
1438000 501.296 7.25089 -4.8988
1439000 498.43 7.24951 -4.90336
1440000 502.265 7.25323 -4.89694
1441000 501.232 7.25167 -4.90007
1442000 502.316 7.24878 -4.90431
1443000 501.293 7.24948 -4.90333
1444000 499.481 7.25216 -4.90006
1445000 498.977 7.25033 -4.90297
1446000 501.651 7.25121 -4.90042
1447000 500.502 7.25385 -4.89746
1448000 500.397 7.24698 -4.90826
1449000 498.195 7.24928 -4.90348
1450000 499.925 7.25096 -4.90121
1451000 498.272 7.25231 -4.89977
1452000 503.148 7.25131 -4.90046
1453000 499.422 7.24707 -4.90922
1454000 503.194 7.25204 -4.8999
1455000 499.957 7.25051 -4.90138
1456000 499.797 7.24774 -4.90621
1457000 501.813 7.25099 -4.89957
1458000 498.791 7.25115 -4.90305
1459000 503.457 7.25016 -4.90204
1460000 497.826 7.25129 -4.90109
1461000 498.442 7.25034 -4.90333
1462000 499.715 7.25319 -4.89829
1463000 501.018 7.25196 -4.90096
1464000 502.461 7.2495 -4.90368
1465000 497.584 7.25039 -4.90235
1466000 499.716 7.25052 -4.90215
1467000 500.64 7.25173 -4.8994
1468000 499.46 7.24937 -4.90372
1469000 498.935 7.2516 -4.90182
1470000 500.877 7.25126 -4.90144
1471000 499.401 7.25021 -4.90107
1472000 501.296 7.25295 -4.8983
1473000 499.479 7.25181 -4.89987
1474000 499.939 7.24739 -4.907
1475000 499.406 7.25044 -4.9017
1476000 498.901 7.25007 -4.9021
1477000 498.508 7.25093 -4.90136
1478000 498.145 7.25183 -4.89923
1479000 500.995 7.25053 -4.90264
1480000 497.01 7.25103 -4.90167
1481000 501.522 7.25101 -4.90024
1482000 498.183 7.25008 -4.90452
1483000 499.567 7.25182 -4.89928
1484000 498.328 7.24959 -4.90497
1485000 500.13 7.24932 -4.9028
1486000 503.616 7.25171 -4.89989
1487000 498.187 7.25007 -4.90132
1488000 497.778 7.24943 -4.90445
1489000 500.143 7.25056 -4.89926
1490000 501.602 7.25167 -4.89994
1491000 497.773 7.24757 -4.90702
1492000 500.066 7.25086 -4.90165
1493000 499.688 7.25189 -4.9
1494000 501.015 7.25009 -4.90312
1495000 500.789 7.25291 -4.89953
1496000 499.507 7.24978 -4.90348
1497000 498.541 7.25106 -4.90192
1498000 497.936 7.24983 -4.90346
1499000 500.397 7.25045 -4.90269
1500000 502.451 7.25335 -4.89609
1501000 500.211 7.24731 -4.90566
1502000 500.899 7.24964 -4.90247
1503000 500.138 7.24977 -4.90324
1504000 499.003 7.25086 -4.90114
1505000 499.134 7.25195 -4.90089
1506000 499.782 7.25024 -4.90108
1507000 499.158 7.25113 -4.90048
1508000 495.336 7.25001 -4.90423
1509000 499.464 7.2536 -4.89588
1510000 500.42 7.24824 -4.90635
1511000 500.43 7.25133 -4.9026
1512000 502.347 7.24988 -4.90248
1513000 499.768 7.2513 -4.90254
1514000 501.727 7.25157 -4.89939
1515000 499.244 7.24872 -4.90435
1516000 501.16 7.25356 -4.89691
1517000 498.63 7.25275 -4.89936
1518000 500.016 7.25014 -4.9019
1519000 499.218 7.25084 -4.90177
1520000 500.418 7.25233 -4.89912
1521000 499.793 7.24857 -4.90551
